,Date,,Price,,Open,,High,,Low,,Vol.,,Change %,
,Oct 27 2013,,1761.64,,1759.42,,1775.22,,1752.70,,-,,0.11%,
,Oct 20 2013,,1759.77,,1745.20,,1759.82,,1740.50,,-,,0.88%,
,Oct 13 2013,,1744.50,,1699.86,,1745.31,,1692.13,,-,,2.42%,
,Oct 06 2013,,1703.20,,1687.15,,1703.44,,1646.47,,-,,0.75%,
,Sep 29 2013,,1690.50,,1687.26,,1696.55,,1670.36,,-,,-0.07%,
,Sep 22 2013,,1691.75,,1711.44,,1711.44,,1687.11,,-,,-1.06%,
,Sep 15 2013,,1709.91,,1691.70,,1729.86,,1691.70,,-,,1.30%,
,Sep 08 2013,,1687.99,,1656.85,,1689.97,,1656.85,,-,,1.98%,
,Sep 01 2013,,1655.17,,1635.95,,1664.83,,1633.41,,-,,1.36%,
,Aug 25 2013,,1632.97,,1664.29,,1669.51,,1627.47,,-,,-1.84%,
,Aug 18 2013,,1663.50,,1655.25,,1664.85,,1639.43,,-,,0.46%,
,Aug 11 2013,,1655.83,,1688.37,,1696.81,,1652.61,,-,,-2.10%,
,Aug 04 2013,,1691.42,,1708.01,,1709.24,,1684.91,,-,,-1.07%,
,Jul 28 2013,,1709.67,,1690.32,,1709.67,,1681.86,,-,,1.07%,
,Jul 21 2013,,1691.65,,1694.41,,1698.78,,1676.03,,-,,-0.03%,
,Jul 14 2013,,1692.09,,1679.59,,1693.12,,1671.84,,-,,0.71%,
,Jul 07 2013,,1680.19,,1634.20,,1680.19,,1634.20,,-,,2.96%,
,Jun 30 2013,,1631.89,,1609.78,,1632.07,,1604.57,,-,,1.59%,
,Jun 23 2013,,1606.28,,1588.77,,1620.07,,1560.33,,-,,0.87%,
,Jun 16 2013,,1592.43,,1630.64,,1654.19,,1577.70,,-,,-2.11%,
,Jun 09 2013,,1626.73,,1644.67,,1648.69,,1608.07,,-,,-1.01%,
,Jun 02 2013,,1643.38,,1631.71,,1646.53,,1598.23,,-,,0.78%,
,May 26 2013,,1630.74,,1652.63,,1674.21,,1630.74,,-,,-1.14%,
,May 19 2013,,1649.60,,1665.71,,1687.18,,1635.53,,-,,-1.07%,
,May 12 2013,,1667.47,,1632.10,,1667.47,,1626.74,,-,,2.07%,
,May 05 2013,,1633.70,,1614.40,,1635.01,,1614.21,,-,,1.19%,
,Apr 28 2013,,1614.42,,1582.34,,1618.46,,1581.28,,-,,2.03%,
,Apr 21 2013,,1582.24,,1555.25,,1592.64,,1548.19,,-,,1.74%,
,Apr 14 2013,,1555.25,,1588.84,,1588.84,,1536.03,,-,,-2.11%,
,Apr 07 2013,,1588.85,,1553.26,,1597.35,,1548.63,,-,,2.29%,
,Mar 31 2013,,1553.28,,1569.18,,1573.66,,1539.50,,-,,-1.01%,
,Mar 24 2013,,1569.19,,1556.89,,1570.28,,1546.22,,-,,0.79%,
,Mar 17 2013,,1556.89,,1560.70,,1561.56,,1538.57,,-,,-0.24%,
,Mar 10 2013,,1560.70,,1551.15,,1563.62,,1547.36,,-,,0.61%,
,Mar 03 2013,,1551.18,,1518.20,,1552.48,,1512.29,,-,,2.17%,
,Feb 24 2013,,1518.20,,1515.60,,1525.84,,1485.01,,-,,0.17%,
,Feb 17 2013,,1515.60,,1519.79,,1530.94,,1497.29,,-,,-0.28%,
,Feb 10 2013,,1519.79,,1517.93,,1524.69,,1513.61,,-,,0.12%,
,Feb 03 2013,,1517.93,,1513.17,,1518.31,,1495.02,,-,,0.31%,
,Jan 27 2013,,1513.17,,1502.96,,1514.41,,1496.33,,-,,0.68%,
,Jan 20 2013,,1502.96,,1485.98,,1503.26,,1481.16,,-,,1.14%,
,Jan 13 2013,,1485.98,,1472.05,,1485.98,,1463.76,,-,,0.95%,
,Jan 06 2013,,1472.05,,1466.47,,1472.75,,1451.64,,-,,0.38%,
,Dec 30 2012,,1466.47,,1402.43,,1467.94,,1398.11,,-,,4.57%,
,Dec 23 2012,,1402.43,,1430.15,,1430.15,,1401.58,,-,,-1.94%,
,Dec 16 2012,,1430.15,,1413.54,,1448.00,,1413.54,,-,,1.17%,
,Dec 09 2012,,1413.58,,1418.07,,1438.59,,1411.88,,-,,-0.32%,
,Dec 02 2012,,1418.07,,1416.34,,1423.73,,1398.23,,-,,0.13%,
,Nov 25 2012,,1416.18,,1409.15,,1419.70,,1385.43,,-,,0.50%,
,Nov 18 2012,,1409.15,,1359.88,,1409.16,,1359.88,,-,,3.62%,
,Nov 11 2012,,1359.88,,1379.86,,1388.81,,1343.35,,-,,-1.45%,
,Nov 04 2012,,1379.85,,1414.02,,1433.38,,1373.03,,-,,-2.43%,
,Oct 28 2012,,1414.20,,1410.99,,1434.27,,1405.95,,-,,0.16%,
,Oct 21 2012,,1411.94,,1433.21,,1435.46,,1403.28,,-,,-1.48%,
,Oct 14 2012,,1433.19,,1428.75,,1464.02,,1427.24,,-,,0.32%,
,Oct 07 2012,,1428.59,,1460.93,,1460.93,,1425.53,,-,,-2.21%,
,Sep 30 2012,,1460.93,,1440.90,,1470.96,,1439.01,,-,,1.41%,
,Sep 23 2012,,1440.67,,1459.76,,1463.24,,1430.53,,-,,-1.33%,
,Sep 16 2012,,1460.15,,1465.42,,1467.07,,1449.98,,-,,-0.38%,
,Sep 09 2012,,1465.77,,1437.92,,1474.51,,1428.98,,-,,1.94%,
,Sep 02 2012,,1437.92,,1406.54,,1437.92,,1396.56,,-,,2.23%,
,Aug 26 2012,,1406.58,,1411.13,,1416.17,,1397.01,,-,,-0.32%,
,Aug 19 2012,,1411.13,,1417.85,,1426.68,,1398.04,,-,,-0.50%,
,Aug 12 2012,,1418.16,,1405.87,,1418.71,,1397.32,,-,,0.87%,
,Aug 05 2012,,1405.87,,1391.04,,1407.14,,1391.04,,-,,1.07%,
,Jul 29 2012,,1390.99,,1385.94,,1394.16,,1354.65,,-,,0.36%,
,Jul 22 2012,,1385.97,,1362.34,,1389.19,,1329.24,,-,,1.71%,
,Jul 15 2012,,1362.66,,1356.50,,1380.39,,1345.07,,-,,0.43%,
,Jul 08 2012,,1356.78,,1354.66,,1361.54,,1325.41,,-,,0.16%,
,Jul 01 2012,,1354.68,,1362.33,,1374.81,,1348.03,,-,,-0.55%,
,Jun 24 2012,,1362.16,,1334.90,,1362.17,,1309.27,,-,,2.03%,
,Jun 17 2012,,1335.02,,1342.42,,1363.46,,1324.41,,-,,-0.58%,
,Jun 10 2012,,1342.84,,1325.72,,1343.32,,1306.62,,-,,1.30%,
,Jun 03 2012,,1325.66,,1278.29,,1329.05,,1266.74,,-,,3.73%,
,May 27 2012,,1278.04,,1318.90,,1334.93,,1277.25,,-,,-3.02%,
,May 20 2012,,1317.82,,1295.73,,1328.49,,1295.73,,-,,1.74%,
,May 13 2012,,1295.22,,1351.93,,1351.93,,1291.98,,-,,-4.30%,
,May 06 2012,,1353.39,,1368.79,,1373.91,,1343.13,,-,,-1.15%,
,Apr 29 2012,,1369.10,,1403.26,,1415.32,,1367.96,,-,,-2.44%,
,Apr 22 2012,,1403.36,,1378.53,,1406.64,,1358.79,,-,,1.80%,
,Apr 15 2012,,1378.53,,1370.27,,1392.76,,1365.38,,-,,0.60%,
,Apr 08 2012,,1370.26,,1397.45,,1397.45,,1357.38,,-,,-1.99%,
,Apr 01 2012,,1398.08,,1408.47,,1422.38,,1392.92,,-,,-0.74%,
,Mar 25 2012,,1408.47,,1397.11,,1419.15,,1391.56,,-,,0.81%,
,Mar 18 2012,,1397.11,,1404.17,,1414.00,,1386.87,,-,,-0.50%,
,Mar 11 2012,,1404.17,,1370.78,,1405.88,,1366.69,,-,,2.43%,
,Mar 04 2012,,1370.87,,1369.59,,1374.76,,1340.03,,-,,0.09%,
,Feb 26 2012,,1369.63,,1365.20,,1378.04,,1354.92,,-,,0.28%,
,Feb 19 2012,,1365.74,,1361.22,,1368.92,,1352.28,,-,,0.33%,
,Feb 12 2012,,1361.23,,1343.06,,1363.40,,1340.80,,-,,1.38%,
,Feb 05 2012,,1342.64,,1344.32,,1354.32,,1335.92,,-,,-0.17%,
,Jan 29 2012,,1344.90,,1316.16,,1345.34,,1300.49,,-,,2.17%,
,Jan 22 2012,,1316.33,,1315.29,,1333.47,,1306.06,,-,,0.07%,
,Jan 15 2012,,1315.38,,1290.22,,1315.49,,1290.22,,-,,2.04%,
,Jan 08 2012,,1289.09,,1277.83,,1296.82,,1274.55,,-,,0.88%,
,Jan 01 2012,,1277.81,,1258.86,,1284.62,,1258.86,,-,,1.61%,
,Dec 25 2011,,1257.60,,1265.02,,1269.37,,1248.64,,-,,-0.61%,
,Dec 18 2011,,1265.33,,1219.74,,1265.42,,1202.37,,-,,3.74%,
,Dec 11 2011,,1219.66,,1255.05,,1255.05,,1209.47,,-,,-2.83%,
,Dec 04 2011,,1255.19,,1244.33,,1267.06,,1231.47,,-,,0.88%,
,Nov 27 2011,,1244.28,,1158.67,,1260.08,,1158.67,,-,,7.39%,
,Nov 20 2011,,1158.67,,1215.62,,1215.62,,1158.66,,-,,-4.69%,
,Nov 13 2011,,1215.65,,1263.85,,1264.25,,1209.43,,-,,-3.81%,
,Nov 06 2011,,1263.85,,1253.21,,1277.55,,1226.64,,-,,0.85%,
,Oct 30 2011,,1253.23,,1284.96,,1284.96,,1215.42,,-,,-2.48%,
,Oct 23 2011,,1285.09,,1238.72,,1292.66,,1221.06,,-,,3.78%,
,Oct 16 2011,,1238.25,,1224.47,,1239.03,,1191.48,,-,,1.12%,
,Oct 09 2011,,1224.58,,1158.15,,1224.61,,1158.15,,-,,5.98%,
,Oct 02 2011,,1155.46,,1131.21,,1171.40,,1074.77,,-,,2.12%,
,Sep 25 2011,,1131.42,,1136.91,,1195.86,,1131.07,,-,,-0.44%,
,Sep 18 2011,,1136.43,,1214.99,,1220.39,,1114.22,,-,,-6.54%,
,Sep 11 2011,,1216.01,,1153.50,,1220.06,,1136.07,,-,,5.35%,
,Sep 04 2011,,1154.23,,1173.97,,1204.40,,1140.13,,-,,-1.68%,
,Aug 28 2011,,1173.97,,1177.91,,1230.71,,1170.56,,-,,-0.24%,
,Aug 21 2011,,1176.80,,1123.55,,1190.68,,1121.09,,-,,4.74%,
,Aug 14 2011,,1123.53,,1178.86,,1208.47,,1122.05,,-,,-4.69%,
,Aug 07 2011,,1178.81,,1198.48,,1198.48,,1101.54,,-,,-1.72%,
,Jul 31 2011,,1199.38,,1292.59,,1307.38,,1168.09,,-,,-7.19%,
,Jul 24 2011,,1292.28,,1344.32,,1344.32,,1282.86,,-,,-3.92%,
,Jul 17 2011,,1345.02,,1315.94,,1347.00,,1295.92,,-,,2.19%,
,Jul 10 2011,,1316.14,,1343.31,,1343.31,,1306.51,,-,,-2.06%,
,Jul 03 2011,,1343.80,,1339.59,,1356.48,,1330.92,,-,,0.31%,
,Jun 26 2011,,1339.67,,1268.44,,1341.01,,1267.53,,-,,5.61%,
,Jun 19 2011,,1268.45,,1271.50,,1298.61,,1262.87,,-,,-0.24%,
,Jun 12 2011,,1271.50,,1271.31,,1292.50,,1258.07,,-,,0.04%,
,Jun 05 2011,,1270.98,,1300.26,,1300.26,,1268.28,,-,,-2.24%,
,May 29 2011,,1300.16,,1331.10,,1345.20,,1297.90,,-,,-2.32%,
,May 22 2011,,1331.10,,1333.07,,1334.62,,1311.80,,-,,-0.16%,
,May 15 2011,,1333.27,,1334.77,,1346.82,,1318.51,,-,,-0.34%,
,May 08 2011,,1337.78,,1340.20,,1359.44,,1332.03,,-,,-0.18%,
,May 01 2011,,1340.20,,1365.21,,1370.58,,1329.17,,-,,-1.72%,
,Apr 24 2011,,1363.61,,1337.14,,1364.56,,1331.47,,-,,1.96%,
,Apr 17 2011,,1337.38,,1313.35,,1337.49,,1294.70,,-,,1.34%,
,Apr 10 2011,,1319.68,,1329.01,,1333.77,,1302.42,,-,,-0.64%,
,Apr 03 2011,,1328.17,,1333.56,,1339.46,,1322.94,,-,,-0.32%,
,Mar 27 2011,,1332.41,,1315.45,,1337.85,,1305.26,,-,,1.42%,
,Mar 20 2011,,1313.80,,1281.65,,1319.18,,1281.65,,-,,2.70%,
,Mar 13 2011,,1279.20,,1301.19,,1301.19,,1249.05,,-,,-1.92%,
,Mar 06 2011,,1304.28,,1322.72,,1327.68,,1291.99,,-,,-1.28%,
,Feb 27 2011,,1321.15,,1321.61,,1332.28,,1302.58,,-,,0.10%,
,Feb 20 2011,,1319.88,,1338.91,,1338.91,,1294.26,,-,,-1.53%,
,Feb 13 2011,,1340.43,,1334.37,,1341.50,,1331.00,,-,,0.85%,
,Feb 06 2011,,1329.15,,1311.85,,1330.79,,1311.74,,-,,1.39%,
,Jan 30 2011,,1310.87,,1276.50,,1311.00,,1276.50,,-,,2.71%,
,Jan 23 2011,,1276.34,,1283.29,,1302.67,,1275.10,,-,,-0.55%,
,Jan 16 2011,,1283.35,,1293.22,,1296.06,,1271.26,,-,,-0.76%,
,Jan 09 2011,,1293.24,,1270.84,,1293.24,,1262.18,,-,,1.71%,
,Jan 02 2011,,1271.50,,1257.62,,1278.17,,1257.62,,-,,1.10%,
,Dec 26 2010,,1257.64,,1254.66,,1262.60,,1251.48,,-,,0.07%,
,Dec 19 2010,,1256.77,,1245.76,,1259.39,,1241.51,,-,,1.03%,
,Dec 12 2010,,1243.91,,1242.52,,1246.73,,1232.85,,-,,0.28%,
,Dec 05 2010,,1240.40,,1223.87,,1240.40,,1219.50,,-,,1.28%,
,Nov 28 2010,,1224.71,,1189.08,,1225.57,,1173.64,,-,,2.97%,
,Nov 21 2010,,1189.40,,1198.07,,1198.94,,1176.91,,-,,-0.86%,
,Nov 14 2010,,1199.73,,1200.44,,1207.43,,1173.00,,-,,0.04%,
,Nov 07 2010,,1199.21,,1223.24,,1226.84,,1194.08,,-,,-2.17%,
,Oct 31 2010,,1225.85,,1185.71,,1227.08,,1177.65,,-,,3.60%,
,Oct 24 2010,,1183.26,,1184.74,,1196.14,,1171.70,,-,,0.02%,
,Oct 17 2010,,1183.08,,1176.83,,1189.43,,1159.71,,-,,0.59%,
,Oct 10 2010,,1176.19,,1165.32,,1184.38,,1155.71,,-,,0.95%,
,Oct 03 2010,,1165.15,,1144.96,,1167.73,,1131.87,,-,,1.65%,
,Sep 26 2010,,1146.24,,1148.64,,1157.16,,1132.09,,-,,-0.21%,
,Sep 19 2010,,1148.67,,1126.57,,1148.90,,1122.79,,-,,2.05%,
,Sep 12 2010,,1125.59,,1113.38,,1131.47,,1113.38,,-,,1.45%,
,Sep 05 2010,,1109.55,,1102.60,,1110.88,,1091.15,,-,,0.46%,
,Aug 29 2010,,1104.51,,1062.90,,1105.10,,1040.88,,-,,3.75%,
,Aug 22 2010,,1064.59,,1073.36,,1081.58,,1039.70,,-,,-0.66%,
,Aug 15 2010,,1071.69,,1077.49,,1100.14,,1063.91,,-,,-0.70%,
,Aug 08 2010,,1079.25,,1122.80,,1129.24,,1076.69,,-,,-3.78%,
,Aug 01 2010,,1121.64,,1107.53,,1128.75,,1107.17,,-,,1.82%,
,Jul 25 2010,,1101.60,,1102.89,,1120.95,,1088.01,,-,,-0.10%,
,Jul 18 2010,,1102.66,,1066.85,,1103.73,,1056.88,,-,,3.55%,
,Jul 11 2010,,1064.88,,1077.23,,1099.46,,1063.32,,-,,-1.21%,
,Jul 04 2010,,1077.96,,1028.09,,1078.16,,1018.35,,-,,5.42%,
,Jun 27 2010,,1022.58,,1077.50,,1082.60,,1010.91,,-,,-5.03%,
,Jun 20 2010,,1076.76,,1122.79,,1131.23,,1067.89,,-,,-3.65%,
,Jun 13 2010,,1117.51,,1095.00,,1121.01,,1089.03,,-,,2.37%,
,Jun 06 2010,,1091.60,,1065.84,,1092.25,,1042.17,,-,,2.51%,
,May 30 2010,,1064.88,,1087.30,,1105.67,,1060.50,,-,,-2.25%,
,May 23 2010,,1089.41,,1084.78,,1103.52,,1040.78,,-,,0.16%,
,May 16 2010,,1087.69,,1136.52,,1148.66,,1055.90,,-,,-4.23%,
,May 09 2010,,1135.68,,1122.27,,1173.57,,1122.27,,-,,2.23%,
,May 02 2010,,1110.88,,1188.58,,1205.13,,1065.79,,-,,-6.39%,
,Apr 25 2010,,1186.69,,1217.07,,1219.80,,1181.62,,-,,-2.51%,
,Apr 18 2010,,1217.28,,1192.06,,1217.28,,1183.68,,-,,2.11%,
,Apr 11 2010,,1192.13,,1194.94,,1213.92,,1186.77,,-,,-0.19%,
,Apr 04 2010,,1194.37,,1178.71,,1194.66,,1175.12,,-,,1.38%,
,Mar 28 2010,,1178.10,,1167.71,,1181.43,,1165.77,,-,,0.99%,
,Mar 21 2010,,1166.59,,1157.25,,1180.69,,1152.88,,-,,0.58%,
,Mar 14 2010,,1159.90,,1148.53,,1169.84,,1141.45,,-,,0.86%,
,Mar 07 2010,,1149.99,,1138.40,,1153.41,,1134.90,,-,,0.99%,
,Feb 28 2010,,1138.70,,1105.36,,1139.38,,1105.36,,-,,3.10%,
,Feb 21 2010,,1104.49,,1110.00,,1112.29,,1086.02,,-,,-0.42%,
,Feb 14 2010,,1109.17,,1079.13,,1112.42,,1079.13,,-,,3.13%,
,Feb 07 2010,,1075.51,,1065.51,,1080.04,,1056.51,,-,,0.87%,
,Jan 31 2010,,1066.19,,1073.89,,1104.73,,1044.50,,-,,-0.72%,
,Jan 24 2010,,1073.87,,1092.40,,1103.69,,1071.59,,-,,-1.64%,
,Jan 17 2010,,1091.76,,1136.03,,1150.45,,1090.18,,-,,-3.90%,
,Jan 10 2010,,1136.03,,1145.96,,1150.41,,1131.39,,-,,-0.78%,
,Jan 03 2010,,1144.98,,1116.56,,1145.39,,1116.56,,-,,2.68%,
,Dec 27 2009,,1115.10,,1127.53,,1130.38,,1114.81,,-,,-1.01%,
,Dec 20 2009,,1126.48,,1105.31,,1126.48,,1105.31,,-,,2.18%,
,Dec 13 2009,,1102.47,,1107.84,,1116.21,,1093.88,,-,,-0.36%,
,Dec 06 2009,,1106.41,,1105.52,,1110.72,,1085.89,,-,,0.04%,
,Nov 29 2009,,1105.98,,1091.07,,1119.13,,1086.25,,-,,1.33%,
,Nov 22 2009,,1091.49,,1094.86,,1112.38,,1083.74,,-,,0.01%,
,Nov 15 2009,,1091.38,,1094.13,,1113.69,,1086.81,,-,,-0.19%,
,Nov 08 2009,,1093.48,,1072.31,,1105.37,,1072.31,,-,,2.26%,
,Nov 01 2009,,1069.30,,1036.18,,1071.48,,1029.38,,-,,3.20%,
,Oct 25 2009,,1036.19,,1080.36,,1091.75,,1033.38,,-,,-4.02%,
,Oct 18 2009,,1079.60,,1088.22,,1101.36,,1074.31,,-,,-0.74%,
,Oct 11 2009,,1087.68,,1071.63,,1096.56,,1066.71,,-,,1.51%,
,Oct 04 2009,,1071.49,,1026.87,,1071.51,,1025.92,,-,,4.51%,
,Sep 27 2009,,1025.21,,1045.38,,1069.62,,1019.95,,-,,-1.84%,
,Sep 20 2009,,1044.38,,1067.14,,1080.15,,1041.17,,-,,-2.24%,
,Sep 13 2009,,1068.30,,1040.15,,1074.77,,1035.00,,-,,2.45%,
,Sep 06 2009,,1042.73,,1018.67,,1048.18,,1018.67,,-,,2.59%,
,Aug 30 2009,,1016.40,,1025.21,,1028.45,,991.97,,-,,-1.22%,
,Aug 23 2009,,1028.93,,1026.59,,1039.47,,1016.20,,-,,0.27%,
,Aug 16 2009,,1026.13,,998.18,,1027.59,,978.51,,-,,2.20%,
,Aug 09 2009,,1004.09,,1008.89,,1013.14,,992.40,,-,,-0.63%,
,Aug 02 2009,,1010.48,,990.22,,1018.00,,990.22,,-,,2.33%,
,Jul 26 2009,,987.48,,978.63,,996.68,,968.65,,-,,0.84%,
,Jul 19 2009,,979.26,,942.07,,979.79,,940.99,,-,,4.13%,
,Jul 12 2009,,940.38,,879.57,,943.96,,875.32,,-,,6.97%,
,Jul 05 2009,,879.13,,894.27,,898.72,,869.32,,-,,-1.93%,
,Jun 28 2009,,896.42,,919.86,,931.92,,896.42,,-,,-2.45%,
,Jun 21 2009,,918.90,,918.13,,922.00,,888.86,,-,,-0.25%,
,Jun 14 2009,,921.23,,942.45,,942.45,,903.78,,-,,-2.64%,
,Jun 07 2009,,946.21,,938.12,,956.23,,926.44,,-,,0.65%,
,May 31 2009,,940.09,,923.26,,951.69,,923.26,,-,,2.28%,
,May 24 2009,,919.14,,887.00,,920.02,,881.46,,-,,3.62%,
,May 17 2009,,887.00,,886.07,,924.60,,879.61,,31.70B,,0.47%,
,May 10 2009,,882.88,,922.99,,922.99,,878.94,,31.69B,,-4.99%,
,May 03 2009,,929.23,,879.21,,930.17,,879.21,,39.76B,,5.89%,
,Apr 26 2009,,877.52,,862.82,,888.70,,847.12,,30.22B,,1.30%,
,Apr 19 2009,,866.23,,868.27,,871.80,,826.83,,35.42B,,-0.39%,
,Apr 12 2009,,869.60,,855.33,,875.63,,835.58,,34.20B,,1.52%,
,Apr 05 2009,,856.56,,839.75,,856.91,,814.53,,24.90B,,1.67%,
,Mar 29 2009,,842.50,,809.07,,845.61,,779.81,,31.43B,,3.26%,
,Mar 22 2009,,815.94,,772.31,,832.98,,772.31,,34.76B,,6.17%,
,Mar 15 2009,,768.54,,758.84,,803.24,,749.93,,39.82B,,1.58%,
,Mar 08 2009,,756.55,,680.76,,758.29,,672.88,,37.30B,,10.71%,
,Mar 01 2009,,683.38,,729.57,,729.57,,666.79,,37.96B,,-7.03%,
,Feb 22 2009,,735.09,,773.25,,780.12,,734.52,,37.75B,,-4.54%,
,Feb 15 2009,,770.05,,818.61,,818.61,,754.25,,25.61B,,-6.87%,
,Feb 08 2009,,826.84,,868.24,,875.01,,808.06,,30.04B,,-4.81%,
,Feb 01 2009,,868.60,,823.09,,870.75,,812.87,,31.09B,,5.17%,
,Jan 25 2009,,825.88,,832.50,,877.86,,821.67,,28.01B,,-0.73%,
,Jan 18 2009,,831.95,,849.64,,849.64,,804.30,,24.52B,,-2.14%,
,Jan 11 2009,,850.12,,890.40,,890.40,,817.04,,30.29B,,-4.52%,
,Jan 04 2009,,890.35,,929.17,,943.85,,888.31,,25.22B,,-4.45%,
,Dec 28 2008,,931.80,,872.37,,934.73,,857.07,,15.17B,,6.76%,
,Dec 21 2008,,872.80,,887.20,,887.37,,857.09,,12.35B,,-1.70%,
,Dec 14 2008,,887.88,,881.07,,918.85,,857.72,,29.28B,,0.93%,
,Dec 07 2008,,879.73,,882.71,,918.57,,851.35,,29.66B,,0.42%,
,Nov 30 2008,,876.07,,888.61,,888.61,,815.69,,30.47B,,-2.25%,
,Nov 23 2008,,896.24,,801.20,,896.25,,801.20,,23.37B,,12.03%,
,Nov 16 2008,,800.03,,873.23,,882.29,,741.02,,36.75B,,-8.39%,
,Nov 09 2008,,873.29,,936.75,,951.95,,818.69,,29.06B,,-6.20%,
,Nov 02 2008,,930.99,,968.67,,1007.51,,899.73,,26.48B,,-3.90%,
,Oct 26 2008,,968.75,,874.28,,984.38,,845.27,,32.30B,,10.49%,
,Oct 19 2008,,876.77,,943.51,,985.44,,852.85,,30.19B,,-6.78%,
,Oct 12 2008,,940.55,,912.75,,1044.31,,865.83,,36.53B,,4.60%,
,Oct 05 2008,,899.22,,1097.56,,1097.56,,839.80,,42.02B,,-18.20%,
,Sep 28 2008,,1099.23,,1209.07,,1209.07,,1098.14,,31.03B,,-9.40%,
,Sep 21 2008,,1213.27,,1255.37,,1255.37,,1179.79,,26.64B,,-3.33%,
,Sep 14 2008,,1255.08,,1250.92,,1265.12,,1133.50,,46.64B,,0.27%,
,Sep 07 2008,,1251.70,,1249.50,,1274.42,,1211.54,,34.42B,,0.76%,
,Aug 31 2008,,1242.31,,1287.83,,1303.04,,1217.23,,20.07B,,-3.16%,
,Aug 24 2008,,1282.83,,1290.47,,1300.68,,1263.21,,17.65B,,-0.73%,
,Aug 17 2008,,1292.20,,1298.14,,1300.22,,1261.16,,20.32B,,-0.46%,
,Aug 10 2008,,1298.20,,1294.42,,1313.15,,1274.86,,22.67B,,0.15%,
,Aug 03 2008,,1296.32,,1253.27,,1297.85,,1247.45,,20.94B,,2.86%,
,Jul 27 2008,,1260.31,,1257.76,,1284.93,,1234.37,,25.36B,,0.20%,
,Jul 20 2008,,1257.76,,1261.82,,1291.17,,1248.83,,28.32B,,-0.23%,
,Jul 13 2008,,1260.68,,1241.61,,1262.31,,1200.44,,32.56B,,1.71%,
,Jul 06 2008,,1239.49,,1262.90,,1277.36,,1225.35,,29.06B,,-1.85%,
,Jun 29 2008,,1262.90,,1278.06,,1292.17,,1252.01,,19.40B,,-1.21%,
,Jun 22 2008,,1278.38,,1319.77,,1335.63,,1272.00,,25.16B,,-3.00%,
,Jun 15 2008,,1317.93,,1358.85,,1366.59,,1314.46,,22.22B,,-3.10%,
,Jun 08 2008,,1360.03,,1360.83,,1370.63,,1331.29,,22.63B,,-0.05%,
,Jun 01 2008,,1360.68,,1399.62,,1404.05,,1359.90,,21.57B,,-2.83%,
,May 25 2008,,1400.38,,1375.97,,1406.32,,1373.07,,15.26B,,1.78%,
,May 18 2008,,1375.93,,1425.28,,1440.24,,1373.72,,19.53B,,-3.47%,
,May 11 2008,,1425.35,,1389.40,,1425.82,,1386.20,,19.05B,,2.67%,
,May 04 2008,,1388.28,,1415.34,,1421.57,,1384.11,,18.76B,,-1.81%,
,Apr 27 2008,,1413.90,,1397.96,,1422.72,,1383.07,,20.33B,,1.15%,
,Apr 20 2008,,1397.84,,1387.72,,1399.11,,1369.84,,19.70B,,0.54%,
,Apr 13 2008,,1390.33,,1332.20,,1395.90,,1324.35,,19.34B,,4.31%,
,Apr 06 2008,,1332.83,,1373.69,,1386.74,,1331.21,,18.32B,,-2.74%,
,Mar 30 2008,,1370.40,,1315.92,,1380.91,,1312.81,,20.88B,,4.20%,
,Mar 23 2008,,1315.22,,1330.29,,1359.68,,1312.95,,20.42B,,-1.07%,
,Mar 16 2008,,1329.51,,1283.21,,1341.51,,1256.98,,22.52B,,3.21%,
,Mar 09 2008,,1288.14,,1293.16,,1333.26,,1272.66,,24.01B,,-0.40%,
,Mar 02 2008,,1293.37,,1330.45,,1344.19,,1282.43,,22.04B,,-2.80%,
,Feb 24 2008,,1330.63,,1352.75,,1388.34,,1325.42,,20.23B,,-1.66%,
,Feb 17 2008,,1353.11,,1355.86,,1367.94,,1327.04,,14.75B,,0.23%,
,Feb 10 2008,,1349.99,,1331.92,,1369.23,,1320.32,,18.72B,,1.40%,
,Feb 03 2008,,1331.29,,1395.38,,1395.38,,1316.75,,20.18B,,-4.60%,
,Jan 27 2008,,1395.42,,1330.70,,1396.02,,1322.26,,22.70B,,4.87%,
,Jan 20 2008,,1330.61,,1312.94,,1368.56,,1270.05,,20.40B,,0.41%,
,Jan 13 2008,,1325.19,,1402.91,,1417.89,,1312.51,,25.03B,,-5.41%,
,Jan 06 2008,,1401.02,,1414.07,,1430.28,,1378.70,,23.94B,,-0.75%,
,Dec 30 2007,,1411.63,,1475.25,,1475.83,,1411.19,,13.49B,,-4.52%,
,Dec 23 2007,,1478.49,,1484.55,,1498.85,,1471.70,,8.06B,,-0.40%,
,Dec 16 2007,,1484.46,,1465.05,,1485.40,,1435.65,,18.73B,,1.12%,
,Dec 09 2007,,1467.95,,1505.11,,1523.57,,1467.78,,18.51B,,-2.44%,
,Dec 02 2007,,1504.66,,1479.63,,1510.63,,1460.66,,17.08B,,1.59%,
,Nov 25 2007,,1481.14,,1440.74,,1488.94,,1406.10,,20.48B,,2.81%,
,Nov 18 2007,,1440.70,,1456.70,,1456.70,,1415.64,,14.68B,,-1.24%,
,Nov 11 2007,,1458.74,,1453.66,,1492.14,,1438.53,,20.48B,,0.35%,
,Nov 04 2007,,1453.70,,1505.61,,1520.77,,1448.51,,22.08B,,-3.71%,
