,Date,,Price,,Open,,High,,Low,,Vol.,,Change %,
,Mar 10 2013,,442.25,,441.75,,442.25,,441.72,,-,,0.12%,
,Mar 03 2013,,441.71,,443.52,,443.52,,441.71,,-,,-0.24%,
,Feb 24 2013,,442.79,,440.55,,442.79,,440.55,,-,,0.69%,
,Feb 17 2013,,439.75,,438.93,,439.75,,438.56,,-,,0.20%,
,Feb 10 2013,,438.88,,438.74,,439.06,,437.84,,-,,0.01%,
,Feb 03 2013,,438.84,,436.95,,438.84,,436.95,,-,,0.43%,
,Jan 27 2013,,436.97,,437.23,,437.23,,435.65,,-,,-0.47%,
,Jan 20 2013,,439.04,,438.39,,440.03,,438.20,,-,,0.19%,
,Jan 13 2013,,438.19,,438.10,,439.23,,438.04,,-,,0.05%,
,Jan 06 2013,,437.99,,438.41,,439.49,,437.99,,-,,-0.12%,
,Dec 30 2012,,438.53,,440.57,,440.57,,438.53,,-,,-0.94%,
,Dec 23 2012,,442.69,,441.44,,442.69,,441.44,,-,,0.35%,
,Dec 16 2012,,441.16,,441.67,,441.76,,440.88,,-,,-0.21%,
,Dec 09 2012,,442.11,,443.43,,443.43,,442.11,,-,,-0.19%,
,Dec 02 2012,,442.95,,441.27,,442.95,,440.30,,-,,0.30%,
,Nov 25 2012,,441.62,,440.60,,441.62,,440.36,,-,,0.34%,
,Nov 18 2012,,440.12,,442.04,,442.04,,440.12,,-,,-0.45%,
,Nov 11 2012,,442.12,,441.40,,442.34,,441.40,,-,,0.14%,
,Nov 04 2012,,441.52,,439.16,,441.52,,439.16,,-,,0.43%,
,Oct 28 2012,,439.64,,439.00,,439.64,,438.30,,-,,0.38%,
,Oct 21 2012,,437.96,,435.96,,437.96,,435.96,,-,,0.54%,
,Oct 14 2012,,435.61,,438.54,,438.54,,435.61,,-,,-0.57%,
,Oct 07 2012,,438.09,,437.61,,438.54,,437.61,,-,,0.02%,
,Sep 30 2012,,438.01,,437.90,,438.18,,437.90,,-,,-0.04%,
,Sep 23 2012,,438.18,,436.56,,438.35,,436.56,,-,,0.65%,
,Sep 16 2012,,435.36,,434.30,,436.56,,434.30,,-,,0.07%,
,Sep 09 2012,,435.07,,437.34,,437.34,,434.53,,-,,-0.16%,
,Sep 02 2012,,435.75,,440.22,,440.22,,435.75,,-,,-0.79%,
,Aug 26 2012,,439.23,,440.49,,440.49,,439.09,,-,,-0.02%,
,Aug 19 2012,,439.32,,436.68,,439.32,,436.16,,-,,0.79%,
,Aug 12 2012,,435.88,,438.62,,438.62,,435.74,,-,,-0.72%,
,Aug 05 2012,,439.02,,438.51,,439.02,,437.57,,-,,-0.20%,
,Jul 29 2012,,439.91,,437.52,,439.91,,437.52,,-,,0.41%,
,Jul 22 2012,,438.10,,441.54,,441.54,,438.10,,-,,-0.49%,
,Jul 15 2012,,440.27,,439.74,,440.37,,439.13,,-,,0.14%,
,Jul 08 2012,,439.67,,437.63,,439.67,,437.63,,-,,0.79%,
,Jul 01 2012,,436.22,,433.69,,436.22,,433.37,,-,,1.08%,
,Jun 24 2012,,431.56,,433.48,,433.48,,431.56,,-,,-0.27%,
,Jun 17 2012,,432.73,,434.53,,434.53,,430.68,,-,,-0.15%,
,Jun 10 2012,,433.37,,435.05,,435.33,,432.71,,-,,-0.73%,
,Jun 03 2012,,436.56,,438.05,,438.47,,435.45,,-,,-0.59%,
,May 27 2012,,439.15,,435.43,,439.15,,435.43,,-,,1.02%,
,May 20 2012,,434.70,,433.59,,435.34,,433.36,,-,,0.06%,
,May 13 2012,,434.43,,434.10,,434.43,,433.49,,-,,0.29%,
,May 06 2012,,433.16,,432.29,,433.48,,432.21,,-,,0.44%,
,Apr 29 2012,,431.26,,430.04,,431.26,,430.04,,-,,0.23%,
,Apr 22 2012,,430.25,,430.06,,430.25,,428.80,,-,,0.42%,
,Apr 15 2012,,428.47,,427.89,,428.47,,427.62,,-,,0.11%,
,Apr 08 2012,,428.01,,427.63,,428.19,,427.63,,-,,0.21%,
,Apr 01 2012,,427.13,,424.43,,427.13,,424.43,,-,,0.45%,
,Mar 25 2012,,425.23,,424.14,,425.23,,423.27,,-,,0.31%,
,Mar 18 2012,,423.93,,419.95,,423.93,,419.43,,-,,0.75%,
,Mar 11 2012,,420.78,,424.55,,425.36,,420.78,,-,,-0.77%,
,Mar 04 2012,,424.05,,423.90,,424.25,,423.73,,-,,0.17%,
,Feb 26 2012,,423.34,,423.75,,424.51,,423.34,,-,,0.13%,
,Feb 19 2012,,422.77,,421.01,,422.77,,420.56,,-,,0.12%,
,Feb 12 2012,,422.26,,421.76,,423.38,,421.24,,-,,0.28%,
,Feb 05 2012,,421.06,,423.51,,423.62,,421.06,,-,,-0.79%,
,Jan 29 2012,,424.41,,423.85,,425.24,,423.47,,-,,0.33%,
,Jan 22 2012,,423.03,,421.68,,423.03,,420.43,,-,,0.28%,
,Jan 15 2012,,421.83,,424.81,,424.81,,421.83,,-,,-0.67%,
,Jan 08 2012,,424.68,,422.20,,424.68,,422.20,,-,,0.55%,
,Jan 01 2012,,422.36,,422.80,,422.80,,421.48,,-,,-0.17%,
,Dec 25 2011,,423.06,,421.22,,423.06,,421.22,,-,,0.44%,
,Dec 18 2011,,421.22,,422.31,,422.31,,420.37,,-,,-0.19%,
,Dec 11 2011,,422.02,,419.15,,422.02,,419.15,,-,,0.81%,
,Dec 04 2011,,418.61,,416.91,,418.61,,416.17,,-,,0.35%,
,Nov 27 2011,,417.14,,413.38,,417.14,,413.38,,-,,0.33%,
,Nov 20 2011,,415.75,,419.94,,419.94,,415.62,,-,,-0.91%,
,Nov 13 2011,,419.55,,419.58,,422.38,,419.55,,-,,-0.15%,
,Nov 06 2011,,420.19,,421.43,,422.28,,420.19,,-,,0.32%,
,Oct 30 2011,,418.86,,415.61,,419.70,,415.61,,-,,1.30%,
,Oct 23 2011,,413.48,,415.73,,415.73,,413.48,,-,,-0.51%,
,Oct 16 2011,,415.60,,412.05,,416.09,,412.05,,-,,0.69%,
,Oct 09 2011,,412.76,,412.82,,414.13,,412.48,,-,,-0.56%,
,Oct 02 2011,,415.07,,416.80,,417.74,,415.07,,-,,0.13%,
,Sep 25 2011,,414.52,,417.40,,417.40,,414.25,,-,,-1.05%,
,Sep 18 2011,,418.90,,417.28,,419.12,,416.87,,-,,1.21%,
,Sep 11 2011,,413.90,,419.17,,419.17,,413.90,,-,,-0.82%,
,Sep 04 2011,,417.33,,416.23,,417.33,,415.47,,-,,1.01%,
,Aug 28 2011,,413.14,,411.97,,413.14,,410.59,,-,,0.30%,
,Aug 21 2011,,411.92,,412.56,,412.56,,411.17,,-,,-0.08%,
,Aug 14 2011,,412.25,,407.93,,412.25,,407.93,,-,,0.75%,
,Aug 07 2011,,409.19,,406.29,,409.78,,406.29,,-,,0.38%,
,Jul 31 2011,,407.66,,402.06,,407.66,,402.06,,-,,1.69%,
,Jul 24 2011,,400.88,,397.53,,401.24,,397.53,,-,,1.37%,
,Jul 17 2011,,395.48,,399.91,,399.91,,395.48,,-,,-0.93%,
,Jul 10 2011,,399.20,,398.52,,400.99,,397.94,,-,,0.90%,
,Jul 03 2011,,395.64,,393.02,,395.64,,392.70,,-,,0.77%,
,Jun 26 2011,,392.60,,396.16,,396.24,,392.60,,-,,-0.76%,
,Jun 19 2011,,395.60,,395.36,,395.60,,394.17,,-,,0.17%,
,Jun 12 2011,,394.92,,394.08,,395.24,,393.61,,-,,0.45%,
,Jun 05 2011,,393.17,,391.80,,393.17,,390.88,,-,,0.30%,
,May 29 2011,,391.98,,392.69,,392.69,,391.38,,-,,-0.21%,
,May 22 2011,,392.82,,391.33,,392.82,,390.71,,-,,0.79%,
,May 15 2011,,389.73,,389.44,,389.73,,389.12,,-,,0.23%,
,May 08 2011,,388.83,,387.26,,389.42,,387.26,,-,,0.60%,
,May 01 2011,,386.53,,385.09,,386.53,,383.70,,-,,0.24%,
,Apr 24 2011,,385.59,,385.11,,385.59,,384.81,,-,,0.43%,
,Apr 17 2011,,383.93,,383.64,,384.18,,383.64,,-,,0.41%,
,Apr 10 2011,,382.36,,380.13,,382.36,,380.13,,-,,0.48%,
,Apr 03 2011,,380.54,,382.28,,382.37,,380.54,,-,,-0.41%,
,Mar 27 2011,,382.11,,383.68,,383.68,,382.11,,-,,-0.62%,
,Mar 20 2011,,384.49,,385.57,,385.57,,383.90,,-,,-0.64%,
,Mar 13 2011,,386.97,,383.39,,387.25,,383.39,,-,,0.65%,
,Mar 06 2011,,384.47,,382.24,,384.47,,382.24,,-,,0.50%,
,Feb 27 2011,,382.56,,385.67,,385.67,,382.56,,-,,-0.78%,
,Feb 20 2011,,385.58,,384.49,,385.58,,383.72,,-,,0.18%,
,Feb 13 2011,,384.88,,383.88,,384.88,,383.24,,-,,0.35%,
,Feb 06 2011,,383.54,,383.27,,383.80,,383.27,,-,,0.10%,
,Jan 30 2011,,383.17,,383.93,,384.66,,383.17,,-,,-0.16%,
,Jan 23 2011,,383.80,,384.60,,385.30,,383.80,,-,,-0.31%,
,Jan 16 2011,,384.98,,387.41,,387.41,,384.98,,-,,-0.41%,
,Jan 09 2011,,386.55,,391.02,,391.33,,386.55,,-,,-1.07%,
,Jan 02 2011,,390.73,,390.50,,390.73,,390.14,,-,,0.02%,
,Dec 26 2010,,390.67,,389.22,,391.03,,389.22,,-,,0.15%,
,Dec 19 2010,,390.08,,387.92,,390.08,,387.92,,-,,0.78%,
,Dec 12 2010,,387.05,,388.22,,388.91,,387.01,,-,,-0.42%,
,Dec 05 2010,,388.70,,393.24,,393.24,,388.70,,-,,-1.25%,
,Nov 28 2010,,393.61,,394.99,,396.11,,393.61,,-,,-0.35%,
,Nov 21 2010,,395.01,,392.77,,395.64,,392.77,,-,,0.43%,
,Nov 14 2010,,393.31,,395.80,,395.80,,393.20,,-,,-0.88%,
,Nov 07 2010,,396.80,,396.85,,398.14,,396.27,,-,,-0.05%,
,Oct 31 2010,,397.00,,395.19,,397.00,,394.91,,-,,0.65%,
,Oct 24 2010,,394.42,,395.90,,395.90,,394.20,,-,,-0.25%,
,Oct 17 2010,,395.42,,398.72,,398.72,,395.42,,-,,-0.99%,
,Oct 10 2010,,399.39,,398.97,,400.30,,398.89,,-,,0.13%,
,Oct 03 2010,,398.88,,398.23,,398.98,,398.23,,-,,0.35%,
,Sep 26 2010,,397.48,,397.89,,398.85,,397.48,,-,,-0.10%,
,Sep 19 2010,,397.88,,395.12,,397.88,,395.12,,-,,0.76%,
,Sep 12 2010,,394.89,,395.79,,397.31,,394.89,,-,,-0.88%,
,Sep 05 2010,,398.40,,399.13,,399.18,,397.87,,-,,-0.18%,
,Aug 29 2010,,399.13,,400.04,,400.87,,399.13,,-,,-0.13%,
,Aug 22 2010,,399.66,,397.41,,399.66,,397.41,,-,,0.50%,
,Aug 15 2010,,397.69,,395.63,,397.96,,395.63,,-,,0.74%,
,Aug 08 2010,,394.78,,392.50,,394.78,,392.50,,-,,0.70%,
,Aug 01 2010,,392.04,,388.50,,392.43,,388.50,,-,,0.87%,
,Jul 25 2010,,388.67,,390.58,,390.58,,388.67,,-,,-0.51%,
,Jul 18 2010,,390.66,,390.83,,391.41,,390.54,,-,,-0.11%,
,Jul 11 2010,,391.08,,391.46,,391.46,,390.64,,-,,0.04%,
,Jul 04 2010,,390.94,,392.48,,392.48,,390.94,,-,,-0.33%,
,Jun 27 2010,,392.24,,393.49,,394.62,,392.24,,-,,-0.38%,
,Jun 20 2010,,393.74,,391.38,,393.74,,391.38,,-,,0.22%,
,Jun 13 2010,,392.88,,393.48,,393.48,,392.64,,-,,0.00%,
,Jun 06 2010,,392.88,,393.64,,393.74,,392.88,,-,,0.03%,
,May 30 2010,,392.78,,392.46,,393.09,,392.46,,-,,0.29%,
,May 23 2010,,391.64,,392.51,,393.48,,391.64,,-,,-0.11%,
,May 16 2010,,392.06,,390.17,,392.06,,390.17,,-,,0.82%,
,May 09 2010,,388.87,,386.63,,389.16,,386.63,,-,,-0.32%,
,May 02 2010,,390.11,,384.99,,390.11,,384.99,,-,,1.27%,
,Apr 25 2010,,385.20,,383.51,,385.23,,383.51,,-,,0.63%,
,Apr 18 2010,,382.77,,383.06,,383.27,,382.54,,-,,0.08%,
,Apr 11 2010,,382.48,,382.20,,382.62,,382.20,,-,,-0.15%,
,Apr 04 2010,,383.04,,382.57,,384.00,,382.57,,-,,0.04%,
,Mar 28 2010,,382.90,,381.59,,382.90,,381.59,,-,,0.36%,
,Mar 21 2010,,381.54,,382.34,,382.66,,381.54,,-,,-0.21%,
,Mar 14 2010,,382.34,,380.77,,382.47,,380.77,,-,,0.48%,
,Mar 07 2010,,380.50,,380.78,,381.00,,380.50,,-,,-0.28%,
,Feb 28 2010,,381.58,,380.95,,381.58,,380.75,,-,,0.18%,
,Feb 21 2010,,380.90,,378.85,,380.90,,378.85,,-,,0.57%,
,Feb 14 2010,,378.73,,378.68,,379.05,,378.68,,-,,0.01%,
,Feb 07 2010,,378.69,,378.85,,378.94,,378.00,,-,,-0.00%,
,Jan 31 2010,,378.70,,377.66,,378.70,,377.66,,-,,0.36%,
,Jan 24 2010,,377.34,,376.67,,377.34,,376.67,,-,,0.18%,
,Jan 17 2010,,376.67,,374.70,,376.67,,374.70,,-,,0.58%,
,Jan 10 2010,,374.50,,373.80,,374.50,,373.27,,-,,0.21%,
,Jan 03 2010,,373.73,,374.74,,374.74,,373.73,,-,,-0.50%,
,Dec 27 2009,,375.62,,376.92,,376.92,,375.62,,-,,-0.61%,
,Dec 20 2009,,377.93,,378.50,,378.50,,377.93,,-,,-0.21%,
,Dec 13 2009,,378.74,,377.16,,378.74,,377.16,,-,,0.43%,
,Dec 06 2009,,377.10,,375.20,,377.33,,375.20,,-,,0.14%,
,Nov 29 2009,,376.59,,376.93,,376.93,,375.94,,-,,-0.03%,
,Nov 22 2009,,376.72,,374.57,,376.72,,374.57,,-,,0.45%,
,Nov 15 2009,,375.04,,374.56,,375.04,,374.38,,-,,0.30%,
,Nov 08 2009,,373.92,,372.98,,373.92,,372.98,,-,,0.33%,
,Nov 01 2009,,372.70,,372.74,,373.60,,372.56,,-,,0.14%,
,Oct 25 2009,,372.19,,369.46,,372.19,,369.46,,-,,0.63%,
,Oct 18 2009,,369.86,,369.27,,370.18,,369.27,,-,,0.11%,
,Oct 11 2009,,369.46,,370.21,,370.94,,369.46,,-,,-0.34%,
,Oct 04 2009,,370.73,,371.32,,371.42,,370.73,,-,,-0.24%,
,Sep 27 2009,,371.64,,369.99,,371.64,,369.64,,-,,0.45%,
,Sep 20 2009,,369.97,,368.65,,369.97,,368.10,,-,,0.45%,
,Sep 13 2009,,368.32,,368.14,,369.20,,368.14,,-,,-0.25%,
,Sep 06 2009,,369.23,,369.73,,369.89,,368.70,,-,,0.04%,
,Aug 30 2009,,369.08,,368.15,,369.08,,368.15,,-,,0.45%,
,Aug 23 2009,,367.44,,366.65,,367.99,,366.65,,-,,0.05%,
,Aug 16 2009,,367.26,,366.38,,367.26,,366.03,,-,,0.42%,
,Aug 09 2009,,365.73,,364.86,,365.73,,364.04,,-,,0.15%,
,Aug 02 2009,,365.17,,365.85,,365.85,,364.95,,-,,0.10%,
,Jul 26 2009,,364.79,,363.95,,364.79,,363.92,,-,,0.10%,
,Jul 19 2009,,364.42,,363.29,,364.48,,363.29,,-,,-0.17%,
,Jul 12 2009,,365.03,,366.11,,366.11,,363.97,,-,,-0.17%,
,Jul 05 2009,,365.66,,365.96,,366.08,,365.15,,-,,0.11%,
,Jun 28 2009,,365.27,,365.47,,365.47,,364.53,,-,,0.19%,
,Jun 21 2009,,364.59,,362.85,,364.59,,362.64,,-,,0.68%,
,Jun 14 2009,,362.14,,360.52,,362.38,,360.52,,-,,0.86%,
,Jun 07 2009,,359.05,,358.99,,359.19,,358.41,,-,,-0.37%,
,May 31 2009,,360.38,,361.53,,361.82,,360.38,,-,,-0.20%,
,May 24 2009,,361.09,,361.21,,361.68,,360.62,,-,,-1.11%,
,May 17 2009,,365.15,,365.28,,365.28,,364.50,,-,,-0.25%,
,May 10 2009,,366.07,,363.68,,366.07,,362.24,,-,,0.99%,
,May 03 2009,,362.47,,365.06,,365.06,,362.47,,-,,-0.56%,
,Apr 26 2009,,364.52,,365.35,,365.35,,364.52,,-,,-0.05%,
,Apr 19 2009,,364.69,,365.32,,365.99,,364.69,,-,,-0.22%,
,Apr 12 2009,,365.51,,364.67,,365.51,,364.67,,-,,0.61%,
,Apr 05 2009,,363.28,,364.11,,364.48,,363.28,,-,,-0.44%,
,Mar 29 2009,,364.89,,365.72,,367.31,,364.89,,-,,0.17%,
,Mar 22 2009,,364.26,,363.85,,364.26,,362.13,,-,,0.00%,
,Mar 15 2009,,364.25,,363.43,,364.30,,362.12,,-,,0.67%,
,Mar 08 2009,,361.83,,363.02,,363.02,,361.43,,-,,-0.61%,
,Mar 01 2009,,364.05,,362.46,,364.05,,362.46,,-,,0.69%,
,Feb 22 2009,,361.56,,359.54,,361.93,,359.54,,-,,0.26%,
,Feb 15 2009,,360.61,,359.88,,360.76,,359.88,,-,,0.37%,
,Feb 08 2009,,359.28,,356.40,,359.28,,355.89,,-,,0.32%,
,Feb 01 2009,,358.14,,357.39,,358.14,,357.39,,-,,0.52%,
,Jan 25 2009,,356.29,,358.18,,358.18,,356.29,,-,,-1.61%,
,Jan 18 2009,,362.11,,360.02,,362.11,,360.02,,-,,0.51%,
,Jan 11 2009,,360.29,,359.21,,360.29,,359.21,,-,,0.20%,
,Jan 04 2009,,359.56,,357.75,,359.56,,357.41,,-,,0.07%,
,Dec 28 2008,,359.32,,360.66,,360.66,,357.99,,-,,-0.11%,
,Dec 21 2008,,359.72,,359.29,,359.72,,359.29,,-,,0.06%,
,Dec 14 2008,,359.49,,353.51,,359.97,,352.42,,-,,2.26%,
,Dec 07 2008,,351.54,,354.82,,354.82,,351.15,,-,,-1.71%,
,Nov 30 2008,,357.67,,356.52,,359.60,,356.52,,-,,0.86%,
,Nov 23 2008,,354.63,,353.82,,354.69,,353.72,,-,,0.71%,
,Nov 16 2008,,352.12,,352.65,,353.20,,352.12,,-,,-0.06%,
,Nov 09 2008,,352.34,,348.62,,352.34,,348.62,,-,,0.95%,
,Nov 02 2008,,349.04,,346.38,,349.04,,346.38,,-,,0.65%,
,Oct 26 2008,,346.77,,348.13,,348.80,,346.14,,-,,-0.75%,
,Oct 19 2008,,349.39,,343.39,,349.39,,343.39,,-,,1.67%,
,Oct 12 2008,,343.66,,345.35,,345.35,,341.50,,-,,-2.36%,
,Oct 05 2008,,351.96,,350.69,,351.96,,347.03,,-,,0.99%,
,Sep 28 2008,,348.50,,343.79,,348.50,,340.64,,-,,2.59%,
,Sep 21 2008,,339.71,,336.57,,339.96,,336.57,,-,,0.12%,
,Sep 14 2008,,339.31,,341.21,,341.99,,339.31,,-,,-0.11%,
,Sep 07 2008,,339.68,,339.09,,340.99,,339.09,,-,,-0.77%,
,Aug 31 2008,,342.33,,338.83,,342.33,,337.81,,-,,1.27%,
,Aug 24 2008,,338.04,,338.37,,339.83,,338.04,,-,,0.17%,
,Aug 17 2008,,337.48,,337.80,,338.46,,337.48,,-,,0.25%,
,Aug 10 2008,,336.64,,335.38,,336.64,,335.38,,-,,0.56%,
,Aug 03 2008,,334.75,,333.18,,334.75,,332.94,,-,,0.63%,
,Jul 27 2008,,332.64,,330.26,,332.64,,330.26,,-,,0.34%,
,Jul 20 2008,,331.50,,327.88,,331.50,,327.60,,-,,0.17%,
,Jul 13 2008,,330.93,,328.84,,331.71,,328.84,,-,,0.32%,
,Jul 06 2008,,329.87,,329.48,,330.37,,329.33,,-,,0.38%,
,Jun 29 2008,,328.62,,328.66,,328.66,,325.70,,-,,-0.35%,
,Jun 22 2008,,329.76,,328.26,,329.76,,327.73,,-,,1.05%,
,Jun 15 2008,,326.32,,327.70,,327.70,,325.92,,-,,-0.19%,
,Jun 08 2008,,326.93,,330.35,,330.35,,326.93,,-,,-1.10%,
,Jun 01 2008,,330.56,,332.78,,333.33,,330.56,,-,,-0.28%,
,May 25 2008,,331.48,,332.60,,332.60,,331.48,,-,,-0.48%,
,May 18 2008,,333.07,,335.90,,335.90,,333.07,,-,,-0.77%,
,May 11 2008,,335.66,,339.18,,339.27,,334.85,,-,,-0.97%,
,May 04 2008,,338.94,,336.56,,338.94,,335.86,,-,,0.58%,
,Apr 27 2008,,336.97,,335.47,,336.97,,335.47,,-,,0.56%,
,Apr 20 2008,,335.09,,337.83,,337.83,,335.09,,-,,-0.83%,
,Apr 13 2008,,337.89,,342.10,,342.10,,337.89,,-,,-0.69%,
,Apr 06 2008,,340.24,,338.93,,340.24,,338.93,,-,,0.39%,
,Mar 30 2008,,338.93,,339.39,,339.94,,338.93,,-,,0.14%,
,Mar 23 2008,,338.47,,339.29,,339.75,,338.25,,-,,-1.22%,
,Mar 16 2008,,342.66,,344.67,,344.67,,342.66,,-,,0.30%,
,Mar 09 2008,,341.65,,341.77,,341.77,,339.25,,-,,-0.05%,
,Mar 02 2008,,341.82,,338.53,,341.82,,338.53,,-,,1.31%,
,Feb 24 2008,,337.41,,334.40,,337.41,,334.40,,-,,0.79%,
,Feb 17 2008,,334.77,,334.91,,335.40,,334.48,,-,,0.12%,
,Feb 10 2008,,334.37,,336.32,,336.59,,334.37,,-,,-0.13%,
,Feb 03 2008,,334.82,,334.20,,335.96,,334.20,,-,,0.27%,
,Jan 27 2008,,333.91,,333.47,,333.91,,332.95,,-,,0.35%,
,Jan 20 2008,,332.74,,332.75,,334.78,,332.74,,-,,0.03%,
,Jan 13 2008,,332.65,,330.46,,332.65,,330.41,,-,,1.11%,
,Jan 06 2008,,329.01,,329.15,,329.71,,329.01,,-,,0.15%,
,Dec 30 2007,,328.51,,325.07,,328.51,,325.07,,-,,1.07%,
,Dec 23 2007,,325.02,,325.66,,325.66,,325.02,,-,,-0.44%,
,Dec 16 2007,,326.46,,326.50,,326.50,,325.76,,-,,-0.08%,
,Dec 09 2007,,326.72,,329.30,,329.30,,326.72,,-,,-1.15%,
,Dec 02 2007,,330.52,,329.16,,331.44,,329.16,,-,,0.29%,
,Nov 25 2007,,329.57,,329.89,,330.68,,329.50,,-,,-0.44%,
,Nov 18 2007,,331.03,,328.01,,331.03,,328.01,,-,,1.07%,
,Nov 11 2007,,327.51,,326.88,,327.51,,325.72,,-,,0.24%,
,Nov 04 2007,,326.71,,325.08,,326.71,,325.08,,-,,0.58%,
,Oct 28 2007,,324.81,,324.64,,325.07,,323.40,,-,,-0.08%,
,Oct 21 2007,,325.08,,323.94,,325.08,,323.87,,-,,0.81%,
,Oct 14 2007,,322.48,,320.57,,322.48,,320.48,,-,,0.54%,
,Oct 07 2007,,320.76,,321.49,,321.74,,320.76,,-,,-0.47%,
,Sep 30 2007,,322.28,,321.23,,322.28,,321.11,,-,,0.32%,
,Sep 23 2007,,321.24,,320.67,,321.88,,320.67,,-,,0.02%,
,Sep 16 2007,,321.18,,322.98,,323.03,,321.18,,-,,-0.65%,
,Sep 09 2007,,323.29,,323.88,,324.50,,323.29,,-,,0.31%,
,Sep 02 2007,,322.29,,321.55,,322.56,,321.55,,-,,0.28%,
,Aug 26 2007,,321.38,,320.35,,322.36,,320.35,,-,,-0.05%,
,Aug 19 2007,,321.55,,319.91,,321.55,,319.70,,-,,0.30%,
,Aug 12 2007,,320.60,,318.58,,320.60,,318.58,,-,,0.64%,
,Aug 05 2007,,318.56,,318.77,,318.77,,317.07,,-,,0.29%,
,Jul 29 2007,,317.64,,318.36,,318.91,,317.64,,-,,0.04%,
,Jul 22 2007,,317.50,,316.18,,317.50,,316.14,,-,,0.68%,
,Jul 15 2007,,315.35,,314.02,,315.35,,314.02,,-,,0.62%,
,Jul 08 2007,,313.41,,313.07,,314.53,,313.07,,-,,0.00%,
,Jul 01 2007,,313.41,,315.09,,315.09,,313.41,,-,,-0.43%,
,Jun 24 2007,,314.75,,313.52,,314.75,,313.52,,-,,0.47%,
,Jun 17 2007,,313.27,,313.44,,314.17,,313.00,,-,,0.12%,
,Jun 10 2007,,312.91,,314.23,,314.23,,312.91,,-,,-0.38%,
,Jun 03 2007,,314.11,,315.48,,315.48,,314.11,,-,,-0.46%,
,May 27 2007,,315.55,,315.95,,315.95,,315.55,,-,,-0.11%,
,May 20 2007,,315.91,,316.25,,316.25,,315.82,,-,,-0.11%,
,May 13 2007,,316.26,,316.93,,316.93,,316.26,,-,,-0.63%,
,May 06 2007,,318.28,,317.10,,318.28,,317.10,,-,,0.38%,
,Apr 29 2007,,317.06,,317.17,,317.25,,317.06,,-,,-0.02%,
,Apr 22 2007,,317.13,,317.48,,317.67,,317.13,,-,,-0.01%,
,Apr 15 2007,,317.15,,316.70,,317.89,,316.46,,-,,0.07%,
,Apr 08 2007,,316.93,,317.71,,317.78,,316.93,,-,,-0.51%,
,Apr 01 2007,,318.57,,318.68,,318.68,,318.31,,-,,-0.03%,
,Mar 25 2007,,318.65,,319.16,,319.16,,318.65,,-,,-0.37%,
,Mar 18 2007,,319.82,,319.66,,320.38,,319.66,,-,,-0.15%,
,Mar 11 2007,,320.29,,319.21,,320.29,,319.21,,-,,0.20%,
,Mar 04 2007,,319.65,,320.07,,320.07,,319.36,,-,,0.05%,
,Feb 25 2007,,319.49,,318.12,,319.49,,318.12,,-,,0.66%,
,Feb 18 2007,,317.39,,317.39,,317.64,,316.88,,-,,-0.08%,
,Feb 11 2007,,317.63,,316.04,,317.63,,316.04,,-,,0.35%,
,Feb 04 2007,,316.51,,316.69,,317.01,,316.51,,-,,0.22%,
,Jan 28 2007,,315.81,,315.64,,316.24,,315.64,,-,,0.04%,
,Jan 21 2007,,315.69,,316.47,,316.47,,315.69,,-,,-0.20%,
,Jan 14 2007,,316.33,,315.92,,316.41,,315.90,,-,,0.04%,
,Jan 07 2007,,316.19,,316.70,,316.70,,316.18,,-,,-0.39%,
,Dec 31 2006,,317.43,,317.11,,317.43,,317.11,,-,,0.12%,
,Dec 24 2006,,317.05,,317.75,,317.75,,317.05,,-,,-0.30%,
,Dec 17 2006,,318.01,,318.33,,318.33,,317.81,,-,,-0.19%,
,Dec 10 2006,,318.62,,319.51,,319.63,,318.62,,-,,-0.41%,
,Dec 03 2006,,319.92,,320.67,,320.67,,319.92,,-,,-0.08%,
,Nov 26 2006,,320.18,,319.81,,320.18,,319.80,,-,,0.12%,
,Nov 19 2006,,319.79,,319.79,,319.79,,319.12,,-,,0.51%,
,Nov 12 2006,,318.16,,318.96,,319.04,,318.16,,-,,-0.13%,
,Nov 05 2006,,318.57,,317.61,,318.57,,317.61,,-,,0.01%,
,Oct 29 2006,,318.55,,317.29,,318.58,,317.27,,-,,0.55%,
,Oct 22 2006,,316.82,,316.35,,316.82,,316.05,,-,,-0.09%,
,Oct 15 2006,,317.10,,316.76,,317.15,,316.76,,-,,0.03%,
,Oct 08 2006,,317.00,,317.79,,317.79,,316.89,,-,,-0.53%,
,Oct 01 2006,,318.68,,317.70,,318.68,,317.70,,-,,0.07%,
,Sep 24 2006,,318.45,,318.72,,318.72,,318.17,,-,,0.17%,
,Sep 17 2006,,317.92,,315.09,,317.92,,315.09,,-,,0.82%,
,Sep 10 2006,,315.33,,315.27,,315.59,,314.87,,-,,-0.06%,
,Sep 03 2006,,315.52,,315.81,,315.81,,315.04,,-,,-0.14%,
,Aug 27 2006,,315.96,,315.34,,315.96,,315.29,,-,,0.10%,
,Aug 20 2006,,315.65,,314.22,,315.65,,314.22,,-,,0.68%,
,Aug 13 2006,,313.51,,312.29,,313.82,,312.24,,-,,0.23%,
,Aug 06 2006,,312.80,,313.28,,313.40,,312.80,,-,,0.15%,
,Jul 30 2006,,312.33,,313.30,,313.36,,312.33,,-,,-0.26%,
,Jul 23 2006,,313.15,,312.61,,313.25,,312.36,,-,,0.18%,
