0,1,2,3,4,5,6,7,8
350,0.49,28.29,57.73469387755102,10.0,10.0,10.0,0.0,70.0
351,0.91,23.51,25.835164835164836,10.0,10.0,10.0,10.0,60.0
352,1.31,18.62,14.213740458015268,10.0,10.0,10.0,20.0,50.0
353,1.69,14.23,8.420118343195266,10.0,10.0,10.0,30.0,40.0
354,2.0500000000000003,14.7,7.1707317073170715,10.0,10.0,10.0,40.0,30.0
355,2.39,15.16,6.343096234309623,10.0,10.0,10.0,50.0,20.0
356,2.7,15.7,5.814814814814814,10.0,10.0,10.0,60.0,10.0
357,3.0100000000000002,16.35,5.431893687707642,10.0,10.0,10.0,70.0,0.0
358,1.1099999999999999,22.56,20.324324324324326,10.0,10.0,20.0,0.0,60.0
359,1.5099999999999998,17.63,11.675496688741722,10.0,10.0,20.0,10.0,50.0
360,1.88,13.35,7.101063829787234,10.0,10.0,20.0,20.0,40.0
361,2.24,13.81,6.165178571428571,10.0,10.0,20.0,30.0,30.0
362,2.58,14.27,5.5310077519379846,10.0,10.0,20.0,40.0,20.0
363,2.9,14.78,5.096551724137931,10.0,10.0,20.0,50.0,10.0
364,3.2,15.43,4.8218749999999995,10.0,10.0,20.0,60.0,0.0
365,1.7000000000000002,16.63,9.78235294117647,10.0,10.0,30.0,0.0,50.0
366,2.08,12.67,6.091346153846153,10.0,10.0,30.0,10.0,40.0
367,2.43,12.92,5.316872427983538,10.0,10.0,30.0,20.0,30.0
368,2.77,13.38,4.830324909747293,10.0,10.0,30.0,30.0,20.0
369,3.0900000000000003,13.85,4.48220064724919,10.0,10.0,30.0,40.0,10.0
370,3.39,14.5,4.277286135693215,10.0,10.0,30.0,50.0,0.0
371,2.27,12.59,5.546255506607929,10.0,10.0,40.0,0.0,40.0
372,2.63,12.04,4.577946768060836,10.0,10.0,40.0,10.0,30.0
373,2.96,12.49,4.219594594594595,10.0,10.0,40.0,20.0,20.0
374,3.2800000000000002,12.95,3.9481707317073167,10.0,10.0,40.0,30.0,10.0
375,3.58,13.58,3.793296089385475,10.0,10.0,40.0,40.0,0.0
376,2.8200000000000003,11.19,3.9680851063829783,10.0,10.0,50.0,0.0,30.0
377,3.16,11.61,3.674050632911392,10.0,10.0,50.0,10.0,20.0
378,3.47,12.06,3.4755043227665707,10.0,10.0,50.0,20.0,10.0
379,3.77,12.66,3.3580901856763927,10.0,10.0,50.0,30.0,0.0
380,3.35,10.73,3.2029850746268655,10.0,10.0,60.0,0.0,20.0
381,3.6700000000000004,11.18,3.046321525885558,10.0,10.0,60.0,10.0,10.0
382,3.9600000000000004,11.74,2.9646464646464645,10.0,10.0,60.0,20.0,0.0
383,3.86,10.29,2.66580310880829,10.0,10.0,70.0,0.0,10.0
384,4.1499999999999995,10.83,2.609638554216868,10.0,10.0,70.0,10.0,0.0
385,4.34,9.91,2.283410138248848,10.0,10.0,80.0,0.0,0.0
386,0.16999999999999993,31.81,187.1176470588236,10.0,20.0,0.0,0.0,70.0
387,0.6,26.9,44.833333333333336,10.0,20.0,0.0,10.0,60.0
388,1.0099999999999998,21.97,21.752475247524757,10.0,20.0,0.0,20.0,50.0
389,1.4,17.03,12.164285714285716,10.0,20.0,0.0,30.0,40.0
390,1.77,16.97,9.587570621468926,10.0,20.0,0.0,40.0,30.0
391,2.12,17.55,8.278301886792454,10.0,20.0,0.0,50.0,20.0
392,2.45,18.21,7.43265306122449,10.0,20.0,0.0,60.0,10.0
393,2.7600000000000002,18.87,6.83695652173913,10.0,20.0,0.0,70.0,0.0
394,0.7999999999999999,26.0,32.5,10.0,20.0,10.0,0.0,60.0
395,1.21,21.01,17.363636363636367,10.0,20.0,10.0,10.0,50.0
396,1.6,16.01,10.00625,10.0,20.0,10.0,20.0,40.0
397,1.9700000000000002,16.07,8.15736040609137,10.0,20.0,10.0,30.0,30.0
398,2.3200000000000003,16.63,7.16810344827586,10.0,20.0,10.0,40.0,20.0
399,2.65,17.29,6.524528301886792,10.0,20.0,10.0,50.0,10.0
400,2.96,17.94,6.060810810810811,10.0,20.0,10.0,60.0,0.0
401,1.4100000000000001,20.04,14.212765957446807,10.0,20.0,20.0,0.0,50.0
402,1.8000000000000003,14.99,8.327777777777778,10.0,20.0,20.0,10.0,40.0
403,2.17,15.18,6.9953917050691246,10.0,20.0,20.0,20.0,30.0
404,2.5100000000000002,15.71,6.258964143426295,10.0,20.0,20.0,30.0,20.0
405,2.8400000000000003,16.36,5.760563380281689,10.0,20.0,20.0,40.0,10.0
406,3.15,17.02,5.4031746031746035,10.0,20.0,20.0,50.0,0.0
407,1.9900000000000002,14.25,7.160804020100501,10.0,20.0,30.0,0.0,40.0
408,2.36,14.29,6.055084745762712,10.0,20.0,30.0,10.0,30.0
409,2.71,14.79,5.4575645756457565,10.0,20.0,30.0,20.0,20.0
410,3.04,15.44,5.078947368421052,10.0,20.0,30.0,30.0,10.0
411,3.35,16.09,4.802985074626865,10.0,20.0,30.0,40.0,0.0
412,2.5500000000000003,13.46,5.2784313725490195,10.0,20.0,40.0,0.0,30.0
413,2.9,13.87,4.782758620689655,10.0,20.0,40.0,10.0,20.0
414,3.23,14.52,4.495356037151702,10.0,20.0,40.0,20.0,10.0
415,3.54,15.17,4.285310734463277,10.0,20.0,40.0,30.0,0.0
416,3.0900000000000003,12.98,4.200647249190938,10.0,20.0,50.0,0.0,20.0
417,3.42,13.6,3.9766081871345027,10.0,20.0,50.0,10.0,10.0
418,3.73,14.25,3.8203753351206435,10.0,20.0,50.0,20.0,0.0
419,3.61,12.68,3.512465373961219,10.0,20.0,60.0,0.0,10.0
420,3.9200000000000004,13.33,3.400510204081632,10.0,20.0,60.0,10.0,0.0
421,4.109999999999999,12.41,3.0194647201946476,10.0,20.0,70.0,0.0,0.0
422,0.47,29.62,63.02127659574469,10.0,30.0,0.0,0.0,60.0
423,0.89,24.63,27.674157303370784,10.0,30.0,0.0,10.0,50.0
424,1.29,19.62,15.209302325581396,10.0,30.0,0.0,20.0,40.0
425,1.67,18.48,11.065868263473055,10.0,30.0,0.0,30.0,30.0
426,2.0300000000000002,19.14,9.428571428571427,10.0,30.0,0.0,40.0,20.0
427,2.37,19.8,8.354430379746836,10.0,30.0,0.0,50.0,10.0
428,2.69,20.47,7.609665427509293,10.0,30.0,0.0,60.0,0.0
429,1.0899999999999999,23.7,21.743119266055047,10.0,30.0,10.0,0.0,50.0
430,1.4899999999999998,18.72,12.563758389261746,10.0,30.0,10.0,10.0,40.0
431,1.87,17.56,9.3903743315508,10.0,30.0,10.0,20.0,30.0
432,2.23,18.22,8.170403587443946,10.0,30.0,10.0,30.0,20.0
433,2.5700000000000003,18.88,7.346303501945524,10.0,30.0,10.0,40.0,10.0
434,2.89,19.54,6.761245674740484,10.0,30.0,10.0,50.0,0.0
435,1.69,17.91,10.597633136094675,10.0,30.0,20.0,0.0,40.0
436,2.0700000000000003,17.13,8.275362318840578,10.0,30.0,20.0,10.0,30.0
437,2.42,17.29,7.144628099173554,10.0,30.0,20.0,20.0,20.0
438,2.7600000000000002,17.95,6.503623188405796,10.0,30.0,20.0,30.0,10.0
439,3.08,18.61,6.042207792207792,10.0,30.0,20.0,40.0,0.0
440,2.2600000000000002,17.15,7.588495575221238,10.0,30.0,30.0,0.0,30.0
441,2.62,16.4,6.259541984732824,10.0,30.0,30.0,10.0,20.0
442,2.96,17.02,5.75,10.0,30.0,30.0,20.0,10.0
443,3.2800000000000002,17.68,5.390243902439024,10.0,30.0,30.0,30.0,0.0
444,2.81,16.43,5.846975088967971,10.0,30.0,40.0,0.0,20.0
445,3.15,16.1,5.111111111111112,10.0,30.0,40.0,10.0,10.0
446,3.47,16.75,4.827089337175792,10.0,30.0,40.0,20.0,0.0
447,3.35,15.73,4.695522388059701,10.0,30.0,50.0,0.0,10.0
448,3.6700000000000004,15.83,4.313351498637601,10.0,30.0,50.0,10.0,0.0
449,3.86,15.07,3.9041450777202074,10.0,30.0,60.0,0.0,0.0
450,0.7399999999999999,27.54,37.21621621621622,10.0,40.0,0.0,0.0,50.0
451,1.15,22.56,19.617391304347827,10.0,40.0,0.0,10.0,40.0
452,1.5499999999999998,20.71,13.361290322580647,10.0,40.0,0.0,20.0,30.0
453,1.92,20.73,10.796875,10.0,40.0,0.0,30.0,20.0
454,2.2600000000000002,21.4,9.469026548672565,10.0,40.0,0.0,40.0,10.0
455,2.5900000000000003,22.08,8.525096525096524,10.0,40.0,0.0,50.0,0.0
456,1.35,21.69,16.066666666666666,10.0,40.0,10.0,0.0,40.0
457,1.7400000000000002,20.72,11.908045977011492,10.0,40.0,10.0,10.0,30.0
458,2.11,19.96,9.459715639810428,10.0,40.0,10.0,20.0,20.0
459,2.46,20.47,8.321138211382113,10.0,40.0,10.0,30.0,10.0
460,2.79,21.13,7.57347670250896,10.0,40.0,10.0,40.0,0.0
461,1.94,20.74,10.690721649484535,10.0,40.0,20.0,0.0,30.0
462,2.31,19.97,8.645021645021645,10.0,40.0,20.0,10.0,20.0
463,2.66,19.54,7.345864661654135,10.0,40.0,20.0,20.0,10.0
464,2.99,20.2,6.755852842809364,10.0,40.0,20.0,30.0,0.0
465,2.5100000000000002,19.99,7.964143426294819,10.0,40.0,30.0,0.0,20.0
466,2.86,19.27,6.7377622377622375,10.0,40.0,30.0,10.0,10.0
467,3.18,19.27,6.059748427672956,10.0,40.0,30.0,20.0,0.0
468,3.0500000000000003,19.29,6.324590163934426,10.0,40.0,40.0,0.0,10.0
469,3.38,18.77,5.553254437869822,10.0,40.0,40.0,10.0,0.0
470,3.58,18.76,5.240223463687151,10.0,40.0,50.0,0.0,0.0
471,0.9899999999999999,25.53,25.787878787878793,10.0,50.0,0.0,0.0,40.0
472,1.4,24.17,17.264285714285716,10.0,50.0,0.0,10.0,30.0
473,1.7800000000000002,23.41,13.151685393258425,10.0,50.0,0.0,20.0,20.0
474,2.14,22.99,10.742990654205606,10.0,50.0,0.0,30.0,10.0
475,2.47,23.73,9.607287449392713,10.0,50.0,0.0,40.0,0.0
476,1.5899999999999999,24.18,15.207547169811322,10.0,50.0,10.0,0.0,30.0
477,1.98,23.42,11.828282828282829,10.0,50.0,10.0,10.0,20.0
478,2.33,22.68,9.733905579399142,10.0,50.0,10.0,20.0,10.0
479,2.67,22.75,8.52059925093633,10.0,50.0,10.0,30.0,0.0
480,2.17,23.43,10.797235023041475,10.0,50.0,20.0,0.0,20.0
481,2.5300000000000002,22.69,8.968379446640316,10.0,50.0,20.0,10.0,10.0
482,2.87,22.4,7.804878048780487,10.0,50.0,20.0,20.0,0.0
483,2.73,22.71,8.31868131868132,10.0,50.0,30.0,0.0,10.0
484,3.0700000000000003,22.39,7.29315960912052,10.0,50.0,30.0,10.0,0.0
485,3.27,22.37,6.840978593272172,10.0,50.0,40.0,0.0,0.0
486,1.2200000000000002,27.49,22.532786885245898,10.0,60.0,0.0,0.0,30.0
487,1.6099999999999999,26.74,16.608695652173914,10.0,60.0,0.0,10.0,20.0
488,1.98,25.99,13.126262626262626,10.0,60.0,0.0,20.0,10.0
489,2.33,25.9,11.115879828326179,10.0,60.0,0.0,30.0,0.0
490,1.81,26.74,14.773480662983424,10.0,60.0,10.0,0.0,20.0
491,2.18,26.0,11.926605504587155,10.0,60.0,10.0,10.0,10.0
492,2.5300000000000002,25.88,10.229249011857705,10.0,60.0,10.0,20.0,0.0
493,2.38,26.0,10.92436974789916,10.0,60.0,20.0,0.0,10.0
494,2.73,25.86,9.472527472527473,10.0,60.0,20.0,10.0,0.0
495,2.93,25.83,8.815699658703071,10.0,60.0,30.0,0.0,0.0
496,1.4300000000000002,29.92,20.923076923076923,10.0,70.0,0.0,0.0,20.0
497,1.81,29.19,16.12707182320442,10.0,70.0,0.0,10.0,10.0
498,2.16,29.22,13.527777777777777,10.0,70.0,0.0,20.0,0.0
499,2.0100000000000002,29.19,14.522388059701491,10.0,70.0,10.0,0.0,10.0
500,2.37,29.19,12.316455696202532,10.0,70.0,10.0,10.0,0.0
501,2.5700000000000003,29.16,11.346303501945524,10.0,70.0,20.0,0.0,0.0
502,1.6099999999999999,32.25,20.03105590062112,10.0,80.0,0.0,0.0,10.0
503,1.9700000000000002,32.4,16.44670050761421,10.0,80.0,0.0,10.0,0.0
504,2.18,32.36,14.844036697247706,10.0,80.0,10.0,0.0,0.0
505,1.7600000000000002,35.45,20.142045454545453,10.0,90.0,0.0,0.0,0.0
506,0.61,29.98,49.14754098360656,20.0,0.0,0.0,0.0,80.0
507,1.0299999999999998,25.1,24.368932038834956,20.0,0.0,0.0,10.0,70.0
508,1.4300000000000002,20.2,14.125874125874123,20.0,0.0,0.0,20.0,60.0
509,1.81,15.24,8.41988950276243,20.0,0.0,0.0,30.0,50.0
510,2.17,15.3,7.050691244239632,20.0,0.0,0.0,40.0,40.0
511,2.52,15.77,6.257936507936508,20.0,0.0,0.0,50.0,30.0
512,2.8400000000000003,16.24,5.718309859154928,20.0,0.0,0.0,60.0,20.0
513,3.14,16.72,5.32484076433121,20.0,0.0,0.0,70.0,10.0
514,3.43,17.38,5.067055393586005,20.0,0.0,0.0,80.0,0.0
515,1.23,24.17,19.650406504065042,20.0,0.0,10.0,0.0,70.0
516,1.63,19.22,11.791411042944786,20.0,0.0,10.0,10.0,60.0
517,2.0100000000000002,14.2,7.064676616915421,20.0,0.0,10.0,20.0,50.0
518,2.37,14.42,6.084388185654008,20.0,0.0,10.0,30.0,40.0
519,2.71,14.88,5.490774907749078,20.0,0.0,10.0,40.0,30.0
520,3.0300000000000002,15.35,5.0660066006600655,20.0,0.0,10.0,50.0,20.0
521,3.3400000000000003,15.82,4.736526946107784,20.0,0.0,10.0,60.0,10.0
522,3.6300000000000003,16.45,4.531680440771349,20.0,0.0,10.0,70.0,0.0
523,1.8200000000000003,18.22,10.01098901098901,20.0,0.0,20.0,0.0,60.0
524,2.2,13.91,6.322727272727272,20.0,0.0,20.0,10.0,50.0
525,2.56,13.54,5.2890625,20.0,0.0,20.0,20.0,40.0
526,2.91,14.0,4.810996563573883,20.0,0.0,20.0,30.0,30.0
527,3.23,14.46,4.476780185758514,20.0,0.0,20.0,40.0,20.0
528,3.5300000000000002,14.93,4.229461756373937,20.0,0.0,20.0,50.0,10.0
529,3.82,15.52,4.06282722513089,20.0,0.0,20.0,60.0,0.0
530,2.4,13.8,5.750000000000001,20.0,0.0,30.0,0.0,50.0
531,2.7600000000000002,12.66,4.58695652173913,20.0,0.0,30.0,10.0,40.0
532,3.1,13.11,4.229032258064516,20.0,0.0,30.0,20.0,30.0
533,3.42,13.57,3.9678362573099415,20.0,0.0,30.0,30.0,20.0
534,3.73,14.03,3.7613941018766757,20.0,0.0,30.0,40.0,10.0
535,4.01,14.6,3.6408977556109727,20.0,0.0,30.0,50.0,0.0
536,2.95,11.84,4.013559322033898,20.0,0.0,40.0,0.0,40.0
537,3.29,12.23,3.717325227963526,20.0,0.0,40.0,10.0,30.0
538,3.61,12.69,3.515235457063712,20.0,0.0,40.0,20.0,20.0
539,3.9200000000000004,13.14,3.3520408163265305,20.0,0.0,40.0,30.0,10.0
540,4.199999999999999,13.68,3.2571428571428576,20.0,0.0,40.0,40.0,0.0
541,3.49,11.36,3.255014326647564,20.0,0.0,50.0,0.0,30.0
542,3.81,11.8,3.0971128608923886,20.0,0.0,50.0,10.0,20.0
543,4.109999999999999,12.26,2.9829683698296843,20.0,0.0,50.0,20.0,10.0
544,4.3999999999999995,12.76,2.9000000000000004,20.0,0.0,50.0,30.0,0.0
545,4.0,10.92,2.73,20.0,0.0,60.0,0.0,20.0
546,4.3,11.37,2.644186046511628,20.0,0.0,60.0,10.0,10.0
547,4.59,11.85,2.581699346405229,20.0,0.0,60.0,20.0,0.0
548,4.489999999999999,10.49,2.33630289532294,20.0,0.0,70.0,0.0,10.0
549,4.779999999999999,10.94,2.288702928870293,20.0,0.0,70.0,10.0,0.0
550,4.97,10.05,2.022132796780684,20.0,0.0,80.0,0.0,0.0
551,0.92,27.42,29.804347826086957,20.0,10.0,0.0,0.0,70.0
552,1.3399999999999999,22.51,16.79850746268657,20.0,10.0,0.0,10.0,60.0
553,1.73,17.62,10.184971098265896,20.0,10.0,0.0,20.0,50.0
554,2.1,16.68,7.942857142857142,20.0,10.0,0.0,30.0,40.0
555,2.45,17.15,6.999999999999999,20.0,10.0,0.0,40.0,30.0
556,2.79,17.65,6.326164874551971,20.0,10.0,0.0,50.0,20.0
557,3.1,18.31,5.906451612903226,20.0,10.0,0.0,60.0,10.0
558,3.4,18.97,5.579411764705882,20.0,10.0,0.0,70.0,0.0
559,1.5299999999999998,21.56,14.091503267973858,20.0,10.0,10.0,0.0,60.0
560,1.9300000000000002,16.61,8.60621761658031,20.0,10.0,10.0,10.0,50.0
561,2.3000000000000003,15.79,6.865217391304347,20.0,10.0,10.0,20.0,40.0
562,2.65,16.26,6.135849056603774,20.0,10.0,10.0,30.0,30.0
563,2.98,16.73,5.614093959731544,20.0,10.0,10.0,40.0,20.0
564,3.3000000000000003,17.38,5.266666666666666,20.0,10.0,10.0,50.0,10.0
565,3.5900000000000003,18.04,5.025069637883008,20.0,10.0,10.0,60.0,0.0
566,2.12,15.6,7.3584905660377355,20.0,10.0,20.0,0.0,50.0
567,2.49,14.9,5.983935742971887,20.0,10.0,20.0,10.0,40.0
568,2.85,15.37,5.39298245614035,20.0,10.0,20.0,20.0,30.0
569,3.18,15.84,4.981132075471698,20.0,10.0,20.0,30.0,20.0
570,3.49,16.46,4.716332378223496,20.0,10.0,20.0,40.0,10.0
571,3.7900000000000005,17.11,4.514511873350923,20.0,10.0,20.0,50.0,0.0
572,2.69,14.04,5.219330855018587,20.0,10.0,30.0,0.0,40.0
573,3.04,14.48,4.7631578947368425,20.0,10.0,30.0,10.0,30.0
574,3.37,14.95,4.43620178041543,20.0,10.0,30.0,20.0,20.0
575,3.69,15.53,4.208672086720867,20.0,10.0,30.0,30.0,10.0
576,3.98,16.19,4.0678391959799,20.0,10.0,30.0,40.0,0.0
577,3.24,13.59,4.194444444444444,20.0,10.0,40.0,0.0,30.0
578,3.5700000000000003,14.06,3.938375350140056,20.0,10.0,40.0,10.0,20.0
579,3.8800000000000003,14.61,3.7654639175257727,20.0,10.0,40.0,20.0,10.0
580,4.18,15.26,3.6507177033492826,20.0,10.0,40.0,30.0,0.0
581,3.7600000000000002,13.17,3.502659574468085,20.0,10.0,50.0,0.0,20.0
582,4.069999999999999,13.7,3.3660933660933665,20.0,10.0,50.0,10.0,10.0
583,4.369999999999999,14.34,3.2814645308924493,20.0,10.0,50.0,20.0,0.0
584,4.27,12.78,2.9929742388758784,20.0,10.0,60.0,0.0,10.0
585,4.56,13.42,2.942982456140351,20.0,10.0,60.0,10.0,0.0
586,4.75,12.51,2.6336842105263156,20.0,10.0,70.0,0.0,0.0
587,1.2200000000000002,25.13,20.5983606557377,20.0,20.0,0.0,0.0,60.0
588,1.62,20.07,12.388888888888888,20.0,20.0,0.0,10.0,50.0
589,2.0,18.06,9.03,20.0,20.0,0.0,20.0,40.0
590,2.37,18.58,7.839662447257383,20.0,20.0,0.0,30.0,30.0
591,2.71,19.23,7.095940959409594,20.0,20.0,0.0,40.0,20.0
592,3.0300000000000002,19.9,6.567656765676567,20.0,20.0,0.0,50.0,10.0
593,3.3400000000000003,20.56,6.15568862275449,20.0,20.0,0.0,60.0,0.0
594,1.8200000000000003,19.09,10.489010989010987,20.0,20.0,10.0,0.0,50.0
595,2.2,17.16,7.8,20.0,20.0,10.0,10.0,40.0
596,2.56,17.65,6.894531249999999,20.0,20.0,10.0,20.0,30.0
597,2.91,18.31,6.29209621993127,20.0,20.0,10.0,30.0,20.0
598,3.23,18.97,5.873065015479876,20.0,20.0,10.0,40.0,10.0
599,3.54,19.63,5.545197740112994,20.0,20.0,10.0,50.0,0.0
600,2.4,16.27,6.779166666666667,20.0,20.0,20.0,0.0,40.0
601,2.7600000000000002,16.75,6.068840579710145,20.0,20.0,20.0,10.0,30.0
602,3.1,17.39,5.609677419354838,20.0,20.0,20.0,20.0,20.0
603,3.43,18.04,5.259475218658892,20.0,20.0,20.0,30.0,10.0
604,3.73,18.7,5.013404825737266,20.0,20.0,20.0,40.0,0.0
605,2.96,15.86,5.358108108108108,20.0,20.0,30.0,0.0,30.0
606,3.3000000000000003,16.46,4.987878787878787,20.0,20.0,30.0,10.0,20.0
607,3.6199999999999997,17.12,4.7292817679558015,20.0,20.0,30.0,20.0,10.0
608,3.93,17.77,4.521628498727735,20.0,20.0,30.0,30.0,0.0
609,3.5,15.54,4.4399999999999995,20.0,20.0,40.0,0.0,20.0
610,3.82,16.2,4.2408376963350785,20.0,20.0,40.0,10.0,10.0
611,4.119999999999999,16.85,4.08980582524272,20.0,20.0,40.0,20.0,0.0
612,4.01,15.28,3.810473815461347,20.0,20.0,50.0,0.0,10.0
613,4.319999999999999,15.93,3.6875000000000004,20.0,20.0,50.0,10.0,0.0
614,4.51,15.01,3.328159645232816,20.0,20.0,60.0,0.0,0.0
615,1.4899999999999998,23.0,15.436241610738257,20.0,30.0,0.0,0.0,50.0
616,1.88,19.5,10.372340425531915,20.0,30.0,0.0,10.0,40.0
617,2.2600000000000002,20.16,8.920353982300885,20.0,30.0,0.0,20.0,30.0
618,2.61,20.82,7.977011494252874,20.0,30.0,0.0,30.0,20.0
619,2.94,21.49,7.309523809523809,20.0,30.0,0.0,40.0,10.0
620,3.2600000000000002,22.15,6.794478527607361,20.0,30.0,0.0,50.0,0.0
621,2.08,19.24,9.249999999999998,20.0,30.0,10.0,0.0,40.0
622,2.46,19.23,7.817073170731708,20.0,30.0,10.0,10.0,30.0
623,2.81,19.89,7.07829181494662,20.0,30.0,10.0,20.0,20.0
624,3.14,20.56,6.547770700636942,20.0,30.0,10.0,30.0,10.0
625,3.46,21.22,6.132947976878612,20.0,30.0,10.0,40.0,0.0
626,2.65,18.48,6.973584905660378,20.0,30.0,20.0,0.0,30.0
627,3.0100000000000002,18.97,6.302325581395348,20.0,30.0,20.0,10.0,20.0
628,3.3400000000000003,19.63,5.8772455089820355,20.0,30.0,20.0,20.0,10.0
629,3.65,20.29,5.558904109589041,20.0,30.0,20.0,30.0,0.0
630,3.2,18.05,5.640625,20.0,30.0,30.0,0.0,20.0
631,3.54,18.7,5.2824858757062145,20.0,30.0,30.0,10.0,10.0
632,3.85,19.36,5.0285714285714285,20.0,30.0,30.0,20.0,0.0
633,3.73,17.78,4.766756032171582,20.0,30.0,40.0,0.0,10.0
634,4.05,18.44,4.553086419753087,20.0,30.0,40.0,10.0,0.0
635,4.239999999999999,17.51,4.129716981132076,20.0,30.0,50.0,0.0,0.0
636,1.7400000000000002,22.77,13.086206896551722,20.0,40.0,0.0,0.0,40.0
637,2.12,22.0,10.377358490566037,20.0,40.0,0.0,10.0,30.0
638,2.49,22.41,9.0,20.0,40.0,0.0,20.0,20.0
639,2.83,23.08,8.15547703180212,20.0,40.0,0.0,30.0,10.0
640,3.15,23.75,7.5396825396825395,20.0,40.0,0.0,40.0,0.0
641,2.3200000000000003,22.01,9.48706896551724,20.0,40.0,10.0,0.0,30.0
642,2.69,21.48,7.985130111524164,20.0,40.0,10.0,10.0,20.0
643,3.0300000000000002,22.15,7.310231023102309,20.0,40.0,10.0,20.0,10.0
644,3.35,22.82,6.811940298507462,20.0,40.0,10.0,30.0,0.0
645,2.89,21.27,7.359861591695501,20.0,40.0,20.0,0.0,20.0
646,3.23,21.22,6.569659442724458,20.0,40.0,20.0,10.0,10.0
647,3.5500000000000003,21.88,6.16338028169014,20.0,40.0,20.0,20.0,0.0
648,3.43,20.54,5.988338192419825,20.0,40.0,30.0,0.0,10.0
649,3.7500000000000004,20.95,5.586666666666666,20.0,40.0,30.0,10.0,0.0
650,3.9499999999999997,20.23,5.121518987341773,20.0,40.0,40.0,0.0,0.0
651,1.9700000000000002,25.4,12.893401015228424,20.0,50.0,0.0,0.0,30.0
652,2.3400000000000003,24.65,10.534188034188032,20.0,50.0,0.0,10.0,20.0
653,2.69,24.67,9.17100371747212,20.0,50.0,0.0,20.0,10.0
654,3.0300000000000002,25.36,8.369636963696369,20.0,50.0,0.0,30.0,0.0
655,2.54,24.66,9.708661417322835,20.0,50.0,10.0,0.0,20.0
656,2.89,23.91,8.273356401384083,20.0,50.0,10.0,10.0,10.0
657,3.23,24.42,7.560371517027864,20.0,50.0,10.0,20.0,0.0
658,3.0900000000000003,23.92,7.741100323624595,20.0,50.0,20.0,0.0,10.0
659,3.43,23.81,6.941690962099124,20.0,50.0,20.0,10.0,0.0
660,3.6300000000000003,23.78,6.550964187327823,20.0,50.0,30.0,0.0,0.0
661,2.17,27.91,12.861751152073733,20.0,60.0,0.0,0.0,20.0
662,2.5300000000000002,27.18,10.743083003952568,20.0,60.0,0.0,10.0,10.0
663,2.88,27.26,9.465277777777779,20.0,60.0,0.0,20.0,0.0
664,2.74,27.18,9.91970802919708,20.0,60.0,10.0,0.0,10.0
665,3.08,27.23,8.840909090909092,20.0,60.0,10.0,10.0,0.0
666,3.2800000000000002,27.21,8.295731707317072,20.0,60.0,20.0,0.0,0.0
667,2.35,30.31,12.89787234042553,20.0,70.0,0.0,0.0,10.0
668,2.7,30.52,11.303703703703702,20.0,70.0,0.0,10.0,0.0
669,2.9,30.49,10.513793103448275,20.0,70.0,10.0,0.0,0.0
670,2.5,33.65,13.459999999999999,20.0,80.0,0.0,0.0,0.0
671,1.65,23.08,13.987878787878788,30.0,0.0,0.0,0.0,70.0
672,2.04,18.25,8.946078431372548,30.0,0.0,0.0,10.0,60.0
673,2.42,16.39,6.772727272727273,30.0,0.0,0.0,20.0,50.0
674,2.77,16.86,6.086642599277978,30.0,0.0,0.0,30.0,40.0
675,3.11,17.33,5.572347266881029,30.0,0.0,0.0,40.0,30.0
676,3.43,17.81,5.192419825072886,30.0,0.0,0.0,50.0,20.0
677,3.73,18.4,4.932975871313673,30.0,0.0,0.0,60.0,10.0
678,4.01,19.06,4.753117206982544,30.0,0.0,0.0,70.0,0.0
679,2.24,17.25,7.700892857142857,30.0,0.0,10.0,0.0,60.0
680,2.61,15.5,5.938697318007663,30.0,0.0,10.0,10.0,50.0
681,2.97,15.97,5.377104377104377,30.0,0.0,10.0,20.0,40.0
682,3.31,16.44,4.966767371601208,30.0,0.0,10.0,30.0,30.0
683,3.6199999999999997,16.91,4.671270718232044,30.0,0.0,10.0,40.0,20.0
684,3.93,17.47,4.445292620865139,30.0,0.0,10.0,50.0,10.0
685,4.21,18.13,4.306413301662707,30.0,0.0,10.0,60.0,0.0
686,2.81,14.68,5.224199288256227,30.0,0.0,20.0,0.0,50.0
687,3.17,15.09,4.760252365930599,30.0,0.0,20.0,10.0,40.0
688,3.5,15.55,4.442857142857143,30.0,0.0,20.0,20.0,30.0
689,3.82,16.02,4.193717277486911,30.0,0.0,20.0,30.0,20.0
690,4.119999999999999,16.55,4.016990291262137,30.0,0.0,20.0,40.0,10.0
691,4.3999999999999995,17.21,3.911363636363637,30.0,0.0,20.0,50.0,0.0
692,3.36,14.2,4.226190476190476,30.0,0.0,30.0,0.0,40.0
693,3.6999999999999997,14.67,3.964864864864865,30.0,0.0,30.0,10.0,30.0
694,4.02,15.13,3.7636815920398017,30.0,0.0,30.0,20.0,20.0
695,4.319999999999999,15.63,3.6180555555555562,30.0,0.0,30.0,30.0,10.0
696,4.6,16.28,3.539130434782609,30.0,0.0,30.0,40.0,0.0
697,3.89,13.78,3.542416452442159,30.0,0.0,40.0,0.0,30.0
698,4.21,14.24,3.3824228028503565,30.0,0.0,40.0,10.0,20.0
699,4.51,14.71,3.2616407982261646,30.0,0.0,40.0,20.0,10.0
700,4.79,15.36,3.206680584551148,30.0,0.0,40.0,30.0,0.0
701,4.3999999999999995,13.36,3.0363636363636366,30.0,0.0,50.0,0.0,20.0
